,T_remainpop,T_commuterpop,commercial_facility_count,subwayst_count,busst_count,분기당_매출_금액,2340대_매출금액,영업기간/서울평균,폐업기간/서울평균
1001403,142,24,6,0,0,72.3450465,0.01278534,0.88,1.01
1001404,182,38,5,0,1,86.34097417,0.00744116,1.13,0.99
1001406,255,123,20,1,2,303.7080242,0.06345455,0.93,1.01
1001408,72,118,1,0,0,36.4183915,0.01047814,0.88,0.81
1001409,976,75,15,0,1,93.917023,0.02186311,1.17,1.06
1001411,1961,156,16,0,2,34.10974988,0.00714875,0.99,0.96
1001412,338,36,10,0,2,619.9001413,0.1461896,1.24,1.02
1001413,1108,114,34,1,3,360.7947778,0.08928185,0.96,1.02
1001414,614,119,30,0,2,441.929531,0.09147422,1.02,1.1
1001415,584,116,5,0,1,30.334584,0.00461241,1.13,0.91
1001418,631,236,27,0,1,12.82226575,0.00144873,1.08,1.03
1001420,618,55,17,0,1,253.7264015,0.04554652,1.18,1.09
1001422,156,132,15,0,1,572.3459741,0.13030126,1.18,1.11
1001427,2140,139,24,0,2,221.7790911,0.04697198,1,1.09
1001429,439,67,11,0,2,228.3611463,0.04311521,0.92,1.08
1001430,2354,2127,132,1,19,3044.531133,0.85113522,1.07,1.08
1001440,638,244,9,0,1,277.202268,0.07182741,0.77,1.06
1001441,406,59,19,0,3,28.09921762,0.00629235,1.55,1.18
1001444,1602,239,19,0,2,252.3047269,0.05356164,0.89,1.01
1001445,61,73,6,0,0,92.52650775,0.01867713,1.86,1.18
1001446,177,141,18,0,1,108.0746713,0.02107366,1.06,0.89
1001447,1866,95,16,0,1,10.52369625,0.0025456,1.25,1.06
1001448,1009,78,25,0,3,140.6540196,0.03094825,1,1.04
1001449,572,136,36,0,3,422.7346772,0.10343119,1.13,1.06
1001450,536,467,30,0,2,351.1412937,0.09126172,1.11,0.91
1001452,647,102,14,0,2,80.28399208,0.01597563,1.39,1.05
1001453,568,10,4,0,0,258.7570142,0.07278846,0.57,0.84
1001454,496,6,2,0,0,96.69070025,0.02507289,1.11,1.1
1001455,101,44,4,0,2,15.18624925,0.00292019,1.24,0.98
1001457,441,154,6,0,0,14.9740885,0.00423922,1.29,1.26
1001458,1451,122,22,0,2,175.299768,0.03505752,0.96,1.02
1001459,441,42,10,0,1,75.0950845,0.01446013,1.04,0.98
1001460,2203,120,13,0,1,86.18804125,0.01540792,1,0.96
1001463,62,43,3,0,1,31.6446595,0.00762715,1.22,0.96
1001466,627,75,12,0,2,23.5564005,0.00610282,0.93,1.01
1001469,104,35,5,0,0,224.7516246,0.03682452,1.08,1.01
1001471,1169,242,7,0,0,594.7770206,0.12721917,0.92,0.94
1001473,171,48,3,0,0,66.32745525,0.01176015,1.14,1.3
1001475,7,138,4,0,2,80.89158356,0.01748209,0.8,0.94
1001477,947,102,4,0,0,188.8448935,0.0442525,1.12,1.07
1001478,5119,3469,42,0,2,239.2048444,0.05144492,0.99,0.96
1001479,803,286,6,0,0,85.03690075,0.01977915,0.89,0.97
1001480,2314,208,19,0,0,84.76188867,0.01828676,0.97,0.99
1001481,1952,89,3,0,0,13.6697035,0.00141707,1.12,0.94
1001482,288,935,12,0,2,242.5949254,0.05143178,0.93,1.14
1001483,800,95,12,0,1,10.10638417,0.00237643,0.94,0.99
1001484,842,60,6,0,1,3,0.00078707,1.02,1.06
1001487,90,35,10,0,2,71.64065525,0.01478124,1.57,1.38
1001488,1023,30,5,0,0,54.50812075,0.00846364,0.92,0.84
1001489,595,224,36,0,4,692.4536553,0.15905752,1.15,0.86
1001490,3097,430,17,0,1,45.78449025,0.00872014,1.02,0.88
1001491,5176,5839,144,2,27,4615.027616,1.20961303,1.09,1.11
1001492,1104,104830,593,2,50,7772.873475,1.59662572,1.34,1.17
1001493,2427,6054,165,4,21,1436.066784,0.38122556,1.11,1.14
1001494,1924,32935,327,5,39,2390.564071,0.51180983,1.33,1.33
1001495,8221,24375,242,3,31,3247.849534,0.76317967,0.94,0.98
1001496,24,15904,52,0,14,2272.813746,0.49953431,1.08,1.15
