,T_remainpop,T_commuterpop,commercial_facility_count,subwayst_count,busst_count,분기당_매출_금액,2340대_매출금액,영업기간/서울평균,폐업기간/서울평균
1001108,485.0,1014.0,15.25,0.0,2.75,104.7269656,0.01824601,1.15,0.94
1001109,1848.0,4927.0,44.25,0.0,5.25,880.2589057,0.16561992,0.97,0.91
1001110,2461.0,42527.0,52.5,1.5,3.5,1985.927795,0.37476314,0.92,1.02
1001111,509.0,3516.0,36.5,0.0,4.25,579.395243,0.10720394,0.93,0.95
1001112,106.0,3152.0,28.0,0.0,4.25,387.7293743,0.0704777,0.95,0.89
1001113,14.0,40.0,11.5,1.75,3.5,357.5562343,0.08913609,1.17,1.44
1001114,794.0,1108.0,27.0,0.0,1.25,221.1755251,0.02833169,0.99,0.91
1001115,780.0,3172.0,35.0,0.25,4.5,375.3376301,0.08918021,0.99,0.91
1001116,438.0,77.0,8.0,0.0,1.0,90.28613675,0.0220572,1.17,1.04
1001117,929.0,6953.0,99.25,0.25,4.75,566.0757438,0.12486183,0.96,0.92
1001118,1475.0,6184.0,11.75,0.0,3.0,321.1762918,0.0781774,0.84,0.7
1001119,816.0,583.0,59.25,0.0,4.25,34.16434712,0.00947955,1.09,1.11
1001120,374.0,4075.0,28.75,0.0,3.25,501.1973246,0.08582639,1.03,0.85
1001121,456.0,121.0,16.5,0.0,2.25,120.6183115,0.02769919,1.27,1.0
1001122,1441.0,10435.0,14.5,0.0,1.25,381.8241515,0.09549839,1.14,1.03
1001123,424.0,4075.0,32.0,0.0,4.0,922.5663515,0.14230292,1.01,0.9
1001124,1742.0,411.0,23.75,0.0,2.25,42.96675525,0.01210389,1.39,1.11
1001125,427.0,2498.0,8.5,0.0,1.25,336.5610213,0.06221273,0.79,0.87
1001126,241.0,28.0,3.5,0.0,1.0,7.23296025,0.00153634,1.0,1.14
1001127,2565.0,27015.0,78.25,0.0,4.5,3451.830428,0.49220873,1.08,0.94
1001128,266.0,529.0,1.5,0.0,0.0,12.0,0.00289639,0.91,0.88
1001129,367.0,1289.0,18.5,0.0,1.0,311.9869453,0.06008963,1.07,1.05
1001130,197.0,4062.0,16.75,0.0,3.5,182.5604652,0.03899967,1.06,0.9
1001131,1126.0,4142.0,22.5,0.0,2.0,94.64871487,0.01522292,0.99,1.0
1001132,515.0,1504.0,10.75,0.0,1.0,223.8609415,0.04869588,1.28,0.98
1001133,917.0,1376.0,28.75,0.0,1.0,576.3572938,0.11343179,0.92,0.96
1001134,18.0,33585.0,78.5,1.75,8.75,4101.338027,0.71436286,1.02,1.05
1001135,3791.0,14671.0,268.25,0.75,7.75,5979.209323,1.44018802,0.91,0.91
1001136,860.0,125.0,12.0,0.0,1.0,128.5355853,0.03197583,0.63,0.94
1001137,770.0,250.0,23.0,0.0,0.25,161.5811743,0.03194,1.06,0.97
1001138,612.0,14564.0,80.0,0.25,3.25,4467.207797,0.94180853,0.93,0.9
1001139,1291.0,449.0,19.75,0.25,3.25,261.3807016,0.06164113,0.93,0.93
1001140,1825.0,9345.0,147.25,1.0,4.5,1130.108814,0.21463195,0.95,0.96
1001141,1270.0,7107.0,120.5,0.75,4.0,6267.185454,1.40006523,0.89,0.86
1001143,371.0,979.0,16.0,0.0,2.0,738.455928,0.16571865,0.98,1.02
1001144,800.0,19439.0,37.0,1.0,5.5,3048.307424,0.67446308,1.11,0.95
1001145,1472.0,3893.0,42.5,2.75,11.25,1197.355874,0.29112767,1.24,1.15
1001146,121.0,1526.0,5.5,0.0,0.5,153.7570037,0.03159705,0.74,1.01
1001147,177.0,392.0,5.5,0.0,1.0,139.291021,0.03377179,1.31,1.01
1001148,83.0,41.0,15.0,0.0,1.0,90.66248725,0.01644614,1.02,0.92
1001149,147.0,823.0,23.5,0.0,3.75,235.89836,0.0538516,1.15,1.06
1001150,797.0,452.0,43.75,1.0,8.25,1573.598765,0.4403306,1.25,1.15
1001152,198.0,1337.0,13.0,0.0,1.0,346.2511398,0.07725371,1.24,1.07
1001153,1051.0,310.0,26.75,0.0,5.75,1688.060292,0.41814411,1.02,0.94
1001154,332.0,248.0,11.75,0.0,1.0,145.9707258,0.02879935,1.27,0.98
1001155,624.0,1976.0,12.25,0.0,4.0,164.660592,0.0326743,1.29,1.0
1001156,3407.0,2628.0,79.75,1.0,4.5,579.6051028,0.1237321,0.97,0.9
1001157,279.0,138.0,17.0,0.0,2.5,36.19105738,0.01048812,1.06,0.94
1001158,712.0,1429.0,22.0,1.5,3.25,116.1125528,0.02531835,0.92,0.98
1001159,282.0,259.0,37.25,1.75,1.75,266.8166748,0.05754844,1.05,1.05
1001160,1865.0,928.0,33.75,1.0,5.0,595.6290813,0.14405112,1.08,0.97
1001161,525.0,24.0,13.5,0.0,2.0,1506.384286,0.3736191,0.67,0.78
1001162,933.0,109.0,23.0,0.0,1.0,313.4190013,0.08206685,0.81,1.01
1001163,4782.0,1208.0,104.0,0.25,10.0,1735.324763,0.45718231,0.98,0.97
1001164,690.0,3369.0,54.75,0.0,4.25,599.1123582,0.1257098,1.04,1.02
1001165,2003.0,529.0,45.75,1.75,3.0,1119.332513,0.30414143,0.73,0.97
1001166,2945.0,10151.0,36.5,1.0,8.5,352.3108416,0.07517054,1.01,0.95
1001167,484.0,2420.0,22.0,0.5,6.0,533.2335433,0.10339247,0.96,0.81
1001168,243.0,4055.0,39.25,2.0,6.25,250.0158324,0.06043939,1.16,1.08
1001169,496.0,3807.0,32.5,0.75,8.75,345.7415501,0.06498781,1.03,1.08
1001170,346.0,2092.0,14.25,0.0,1.25,34.60721425,0.00171121,0.98,0.97
1001171,16.0,3697.0,11.5,3.25,1.5,5.75089475,0.00100298,1.24,1.3
1001172,823.0,41.0,11.75,0.0,3.25,301.617236,0.08099708,0.91,0.95
1001173,1943.0,671.0,75.0,1.0,11.25,473.3781904,0.0934029,1.05,0.97
1001174,1309.0,64.0,8.75,0.25,0.0,152.5768665,0.03789139,0.97,0.95
1001175,2863.0,1359.0,64.25,0.75,3.5,1675.673409,0.36740623,0.97,1.07
1001176,6.0,24.0,7.0,1.75,0.25,198.386028,0.0420315,1.23,1.15
1001177,52.0,210.0,23.5,0.0,1.25,380.2957549,0.0724727,1.1,0.99
1001178,496.0,1618.0,21.75,0.0,4.75,226.5189135,0.05112633,0.92,0.9
1001179,3194.0,4278.0,44.75,0.0,8.0,408.3486706,0.09531993,0.85,0.86
1001180,938.0,4403.0,111.75,1.25,18.5,288.9254231,0.06923836,1.13,1.07
1001181,1755.0,621.0,40.5,0.25,5.5,370.7031378,0.08720612,0.95,1.0
1001182,3885.0,8725.0,148.5,4.0,28.75,8353.941514,2.30102313,0.73,0.85
1001183,395.0,977.0,11.0,0.0,1.75,584.9121078,0.12081859,0.87,1.0
1001184,153.0,659.0,31.25,0.0,11.5,346.001584,0.09379354,0.83,0.93
1001185,2661.0,924.0,139.75,0.75,15.75,2055.750304,0.51964349,1.09,0.98
1001186,1962.0,380.0,33.0,0.0,5.0,776.2857434,0.20120598,1.06,0.9
1001187,1011.0,55.0,9.25,0.0,2.0,257.9533103,0.07150924,0.81,1.02
1001188,306.0,2100.0,15.25,1.0,2.0,400.5400675,0.07841751,1.15,1.31
1001189,1251.0,3595.0,45.75,0.0,3.5,344.3060697,0.07638575,1.19,0.98
1001190,1450.0,3644.0,25.0,1.0,4.0,336.2207438,0.07053765,1.29,1.11
1001192,787.0,3743.0,36.25,1.75,1.75,804.6050431,0.1814621,1.11,1.16
1001193,227.0,1129.0,32.75,0.0,6.5,180.640535,0.03338069,1.09,0.96
1001194,104.0,983.0,27.0,0.0,6.75,460.3956036,0.08386669,0.76,0.88
1001195,633.0,233.0,25.25,0.0,0.0,104.9719543,0.0238739,0.94,1.04
1001196,323.0,24904.0,53.5,0.25,5.75,1689.533508,0.33272313,1.32,1.35
1001197,1390.0,1492.0,24.25,0.0,6.25,142.7308326,0.03144784,1.3,1.11
1001198,2266.0,335.0,33.5,1.0,8.5,256.3377781,0.05708579,1.12,1.05
1001199,1378.0,16329.0,52.25,0.25,3.25,541.777588,0.10863143,1.5,1.14
1001200,261.0,5197.0,49.25,0.0,7.75,1089.722402,0.19282617,1.4,1.22
1001201,871.0,277.0,28.5,0.0,1.0,354.7901573,0.0527846,1.07,1.06
1001202,1.0,27149.0,36.5,0.0,4.75,512.4391261,0.12174417,1.25,1.33
1001203,138.0,8147.0,165.5,1.0,7.0,2577.921149,0.5980484,1.46,1.02
1001204,396.0,4549.0,50.0,2.0,4.0,1125.982283,0.24620782,1.4,1.17
1001205,406.0,3166.0,41.75,0.25,5.0,472.7633396,0.12769317,1.59,1.53
1001206,875.0,1486.0,48.5,1.0,12.75,255.2115396,0.05001172,1.15,1.15
1001207,336.0,939.0,13.0,0.0,0.75,359.9730574,0.09632474,1.13,1.18
1001208,469.0,3181.0,31.25,0.0,4.0,899.4281778,0.17473709,1.37,1.36
1001209,66.0,9257.0,54.0,0.0,6.0,1937.75055,0.36796266,1.25,1.26
1001210,1091.0,14646.0,53.5,1.5,6.75,1735.967086,0.41416671,1.3,1.25
1001211,21.0,1663.0,32.0,0.0,4.0,174.4698173,0.04472291,1.36,0.94
1001212,1449.0,99.0,16.5,0.0,6.25,124.4838988,0.03166848,1.13,1.1
1001213,161.0,13040.0,44.0,0.0,5.5,895.5181874,0.21300635,1.05,1.08
1001214,3.0,10396.0,15.5,0.0,2.0,417.2735222,0.07138108,1.41,1.09
1001215,15.0,12759.0,30.75,0.0,6.75,1208.247858,0.17011992,1.31,1.34
1001216,209.0,2657.0,43.0,0.0,3.5,468.9613152,0.09946937,1.25,1.11
1001217,24.0,22.0,9.25,1.0,0.0,128.3758935,0.02363196,1.2,1.35
1001218,20.0,195.0,22.0,0.0,2.5,216.5666318,0.03774216,1.31,1.36
1001219,120.0,28.0,7.75,0.25,0.25,109.4598888,0.01552889,1.3,1.12
1001220,582.0,748.0,55.25,1.5,4.5,54.35962692,0.01223687,1.05,1.13
1001221,4119.0,1587.0,65.0,0.0,12.0,647.9126481,0.14828756,0.92,0.88
1001222,833.0,223.0,27.75,0.0,3.5,398.438205,0.07902213,1.13,1.0
1001223,2941.0,27999.0,93.75,1.75,10.25,2048.104467,0.39745134,1.2,1.12
1001224,291.0,1543.0,12.25,0.0,2.25,138.6992613,0.02162497,0.98,0.93
1001225,450.0,118.0,9.75,0.0,1.25,125.0401234,0.02348147,1.16,0.75
1001226,2188.0,16173.0,64.25,0.0,4.5,608.6689283,0.1052084,1.16,1.17
1001227,608.0,20709.0,87.25,0.0,4.25,4532.146454,0.9072069,1.19,1.15
1001228,736.0,1766.0,81.0,0.0,13.0,207.2531203,0.04275041,1.25,1.11
1001229,276.0,1358.0,15.0,0.0,5.25,92.2242875,0.02201637,1.39,1.33
1001230,797.0,26072.0,85.75,1.0,17.75,1146.356679,0.2045425,1.38,1.32
1001231,420.0,5440.0,29.25,2.75,4.75,303.6674289,0.05749796,1.15,0.93
1001232,2101.0,1823.0,89.75,2.5,1.0,907.7722038,0.22765176,1.11,1.12
1001233,130.0,2136.0,18.75,0.25,3.5,765.9317185,0.19492714,1.29,1.26
1001234,584.0,599.0,22.25,0.0,4.5,325.1332311,0.06492113,1.02,1.13
1001235,115.0,8804.0,17.75,0.0,4.0,1605.064096,0.4306005,1.06,1.17
1001236,277.0,810.0,15.0,0.0,2.25,437.6422838,0.09553643,0.98,1.1
1001237,279.0,239.0,16.75,0.25,2.75,697.0694584,0.13378285,1.04,1.06
1001238,2678.0,776.0,89.0,2.75,15.75,611.2862092,0.14307917,1.55,1.19
1001239,1416.0,6727.0,62.5,0.0,16.5,2038.019102,0.3672336,0.59,0.66
1001240,489.0,1230.0,26.5,0.25,3.5,1080.421173,0.27252066,0.86,0.98
1001241,791.0,334.0,12.75,0.0,2.25,170.5009234,0.04460409,0.99,0.93
1001242,629.0,477.0,30.5,1.0,4.0,1111.856517,0.27786705,0.91,1.01
1001244,373.0,70.0,8.0,0.0,2.75,902.817017,0.21119122,0.84,0.95
1001245,1105.0,2865.0,40.25,0.0,3.5,1151.041843,0.27884245,0.93,0.93
1001246,890.0,210.0,12.75,0.0,3.0,162.2556825,0.03601241,0.88,0.98
1001247,86.0,102.0,10.5,0.0,3.25,22.1052935,0.004122,1.0,1.08
1001248,536.0,180.0,43.75,0.0,5.5,997.6694189,0.21491572,1.03,0.91
1001249,731.0,116.0,27.0,2.0,3.0,100.0741336,0.01814048,1.22,1.21
1001250,784.0,67.0,21.5,0.0,0.0,206.7094515,0.05097771,1.02,0.9
1001251,355.0,140.0,59.25,0.25,11.0,585.0148956,0.14187276,0.87,0.99
1001252,911.0,322.0,33.25,0.0,3.0,265.8579675,0.0522985,1.0,1.04
1001253,203.0,70.0,22.0,0.25,2.5,136.5800556,0.03332741,1.13,1.24
1001254,1021.0,555.0,51.0,1.5,9.25,523.5745135,0.13274625,0.87,0.91
1001255,116.0,108.0,6.5,0.0,0.0,26.1640755,0.00646137,1.04,0.79
1001256,790.0,831.0,60.0,1.0,5.0,784.354014,0.17186776,0.99,0.97
1001257,2074.0,2284.0,68.75,0.0,11.25,699.7531443,0.1705802,0.92,0.93
1001258,185.0,65.0,9.75,0.0,2.0,169.9179321,0.04032758,0.91,0.95
1001259,743.0,70.0,19.0,0.0,5.25,172.5408574,0.03964767,1.01,0.97
1001260,446.0,1003.0,63.5,0.0,11.5,678.7506853,0.14122324,1.04,0.95
1001261,676.0,336.0,41.0,0.0,3.5,505.1207176,0.12156411,1.0,0.9
1001262,17.0,274.0,43.75,0.0,5.75,932.6234168,0.19369288,0.99,0.89
1001263,257.0,418.0,74.5,2.0,7.25,1541.82933,0.38534646,0.9,0.9
1001264,663.0,59.0,5.5,0.0,1.25,655.8650075,0.10690964,1.1,1.08
1001265,63.0,444.0,16.25,0.0,3.25,79.660151,0.01548011,1.66,1.85
1001266,2.0,1319.0,15.25,0.25,1.0,97.61091,0.02384165,1.22,1.45
1001267,109.0,158.0,10.5,0.0,1.25,91.80732912,0.01715001,1.3,1.4
1001270,345.0,13.0,10.25,0.0,2.25,28.79898442,0.00764902,1.21,1.12
1001271,739.0,474.0,14.0,0.0,1.5,2.88974275,8.67e-06,1.03,0.98
1001273,72.0,8186.0,61.75,0.0,7.0,700.3859223,0.14780283,1.36,1.28
1001274,277.0,3089.0,19.25,0.0,1.75,219.8172683,0.02016378,1.33,1.58
1001275,151.0,167.0,1.5,0.0,0.0,57.74068025,0.01012511,1.27,1.04
1001276,4.0,906.0,14.75,0.0,1.0,539.7590003,0.13967564,1.29,1.01
1001277,290.0,1190.0,21.75,0.25,3.75,186.614801,0.0247174,1.56,1.42
1001279,56.0,178.0,6.5,0.0,1.0,117.1206295,0.02906333,1.18,1.27
1001282,918.0,271.0,21.0,0.25,0.75,101.9399306,0.01486219,1.17,1.16
1001283,818.0,95.0,8.5,0.0,0.0,10.16785512,0.00146575,1.01,1.03
1001284,994.0,451.0,10.0,0.25,0.0,15.7060254,0.00085522,1.24,1.54
1001285,90.0,365.0,4.25,0.0,1.0,109.630663,0.02443072,0.92,1.26
1001287,87.0,4.0,0.0,0.0,0.0,152.5423014,0.03990803,0.69,1.11
1001289,396.0,19.0,7.5,0.0,2.75,37.271624,0.00638229,1.2,1.05
1001290,101.0,109.0,4.75,0.0,0.0,477.1668984,0.08534672,1.18,1.08
1001291,65.0,32.0,2.25,0.0,1.25,563.5637921,0.12722649,1.36,1.43
1001292,42.0,2.0,1.0,0.0,1.0,240.3303502,0.04673494,1.09,1.27
1001295,1536.0,314.0,24.5,0.0,1.0,160.3492818,0.03346423,1.0,1.04
1001296,214.0,36.0,17.0,0.0,1.75,19.317297,0.00370446,1.27,1.18
1001297,576.0,45.0,9.75,0.0,1.0,80.965383,0.01457402,0.98,1.11
1001298,1894.0,66.0,9.25,0.0,0.0,136.5820131,0.03083605,0.97,0.91
1001299,17.0,40.0,3.25,0.0,0.0,80.733109,0.02148813,1.26,0.91
1001300,935.0,43.0,3.25,0.0,0.0,45.13286733,0.01303374,0.88,0.93
1001301,793.0,111.0,17.75,0.0,1.75,74.976781,0.01041154,1.02,0.96
1001303,88.0,19.0,10.0,0.0,3.0,36.13484475,0.00750644,1.42,1.22
1001304,1953.0,54.0,2.5,0.0,0.0,52.7291565,0.00554824,1.12,1.0
1001309,68.0,31.0,1.25,0.0,0.0,0.0,0.0,1.01,1.04
1001313,454.0,20.0,9.5,0.0,2.0,82.35828,0.01776178,1.36,1.93
1001316,2075.0,1171.0,106.0,0.0,5.5,5.11344325,0.00129082,1.32,1.28
1001319,93.0,13.0,7.5,0.0,1.25,0.0,0.0,1.1,1.88
1001320,93.0,7.0,5.75,0.0,0.25,83.12004838,0.01663312,1.33,1.12
1001321,295.0,36.0,3.0,0.0,0.0,97.49204725,0.01961875,1.46,1.17
1001323,442.0,93.0,8.5,0.0,2.0,85.99967638,0.01919168,0.94,0.88
1001324,228.0,77.0,3.5,0.0,0.0,105.7583755,0.02548912,1.17,1.08
1001325,59.0,12.0,7.0,0.0,0.0,20.35995588,0.0013262,1.1,1.34
1001326,1231.0,55.0,12.25,0.0,1.0,156.3911236,0.04099026,1.07,1.0
1001329,1458.0,179.0,22.0,0.0,1.75,135.3904553,0.03307945,1.0,1.0
1001330,2009.0,224.0,44.5,0.25,4.75,190.8841335,0.0367449,1.01,0.92
1001331,1249.0,45.0,11.25,0.0,1.0,12.9093035,0.00173731,1.1,0.96
1001332,1871.0,86.0,22.0,0.25,3.0,95.691335,0.02454472,0.99,0.91
1001333,1850.0,69.0,5.75,0.0,1.75,19.25349462,0.00523779,0.91,1.0
1001334,934.0,81.0,10.25,0.0,1.0,15.87143225,0.0023055,0.95,1.07
1001335,1454.0,35.0,1.75,0.0,0.0,160.858262,0.03586955,0.83,0.99
1001336,2080.0,344.0,40.75,0.0,3.25,72.36795562,0.01409259,1.08,1.04
1001338,200.0,97.0,15.5,0.0,3.75,0.0,0.0,0.97,1.13
1001340,1409.0,131.0,21.5,0.0,6.5,120.9724813,0.02586801,1.18,1.15
1001341,30.0,91.0,4.5,0.0,0.0,23.69790875,0.00153629,1.3,1.26
1001343,853.0,40.0,8.5,0.0,0.25,26.372767,0.00532769,1.17,1.26
1001347,1807.0,191.0,3.0,0.0,0.0,5.75235575,0.00057633,0.95,0.91
1001348,26.0,121.0,9.0,0.0,1.75,58.2971295,0.00860335,1.15,0.93
1001349,1375.0,92.0,9.5,0.0,1.0,54.22414875,0.01191812,0.88,0.88
1001350,235.0,62.0,25.25,0.75,1.5,80.74164464,0.01898814,1.15,1.26
1001352,1136.0,50.0,4.75,0.0,1.75,5.10943325,0.00103215,0.99,0.96
1001353,610.0,231.0,18.25,0.0,1.0,14.57495475,0.00299005,1.2,1.2
1001355,764.0,23.0,5.75,0.0,0.0,88.960316,0.02140414,1.17,1.25
1001357,1482.0,911.0,8.0,0.0,1.0,82.6236095,0.01416835,0.97,1.12
1001359,2247.0,104.0,12.5,0.0,1.75,53.25873983,0.01135845,1.1,0.99
1001360,1212.0,84.0,16.0,0.0,5.0,17.72754257,0.00319075,1.05,0.93
1001363,728.0,61.0,2.75,0.0,0.0,68.1585145,0.01086412,1.04,1.02
1001364,1035.0,39.0,10.75,0.0,3.25,54.14925138,0.00725557,0.98,0.93
1001365,1498.0,98.0,14.0,0.0,1.0,93.22411588,0.01515159,1.09,1.05
1001367,1833.0,105.0,23.25,0.0,1.75,14.13112583,0.00283784,0.91,0.83
1001368,243.0,206.0,18.0,0.25,3.0,328.2377081,0.05502631,1.1,1.06
1001371,500.0,15.0,6.75,0.0,1.75,87.45438475,0.00734148,0.84,1.18
1001373,198.0,17.0,4.25,0.0,1.0,36.89643775,0.00738572,1.09,1.24
1001377,362.0,35.0,17.0,0.0,5.25,135.3331035,0.02321842,1.13,1.15
1001378,117.0,45.0,7.5,0.0,3.25,8.68778675,0.00184794,1.26,1.32
1001379,273.0,44.0,13.5,0.0,1.75,12.85761775,0.00273218,1.26,1.68
1001380,498.0,35.0,3.75,0.0,1.75,156.5827603,0.0282946,0.93,0.92
1001383,10.0,3948.0,10.0,0.0,1.0,155.5116011,0.01834289,1.32,1.07
1001385,310.0,803.0,19.25,1.0,1.25,48.34775325,0.01084257,1.15,1.18
1001387,17.0,24.0,0.0,0.0,0.0,8.00834233,0.0021246,1.11,0.79
1001390,1614.0,173.0,12.25,0.0,2.0,88.15441627,0.0244542,0.83,1.02
1001391,589.0,190.0,12.75,0.0,4.0,197.9306016,0.04454272,0.99,0.99
1001392,27.0,10.0,1.25,0.0,0.0,117.4818359,0.03220647,0.95,0.84
1001394,1298.0,432.0,25.5,0.0,0.5,58.79464767,0.0148159,1.13,0.99
1001395,1215.0,148.0,30.25,0.0,1.0,62.79239,0.01355088,1.06,0.94
1001396,1170.0,52.0,0.0,0.0,0.0,93.695617,0.01441757,0.97,0.9
1001397,1172.0,40.0,6.5,0.0,0.0,9.6634976,0.00201763,0.93,0.95
1001399,364.0,53.0,5.25,0.0,0.0,39.03336112,0.00701096,1.1,0.92
1001402,163.0,141.0,16.25,0.0,1.75,71.45797375,0.01867524,1.04,1.19
1001403,142.0,24.0,5.25,0.0,0.0,47.70849425,0.00804773,0.9,1.03
1001404,182.0,38.0,5.75,0.0,1.0,70.32401009,0.00687357,1.11,0.97
1001406,255.0,123.0,18.5,1.0,2.75,252.7835002,0.05783814,0.89,1.01
1001408,72.0,118.0,0.0,0.0,0.0,27.1547035,0.00768232,0.89,0.8
1001409,976.0,75.0,16.5,0.0,1.0,85.52796325,0.01939627,1.16,1.06
1001411,1961.0,156.0,17.5,0.0,2.75,38.46635588,0.00713919,0.96,1.0
1001412,338.0,36.0,9.25,0.0,2.75,370.8031763,0.08385036,1.22,1.03
1001413,1108.0,114.0,27.25,1.0,3.0,501.8933186,0.11155508,0.94,1.02
1001414,614.0,119.0,29.25,0.0,2.0,426.5587754,0.08399408,1.02,1.09
1001415,584.0,116.0,3.5,0.0,1.0,30.6040742,0.00433742,1.12,0.92
1001418,631.0,236.0,27.0,0.0,1.0,18.39513475,0.00240208,1.09,1.03
1001420,618.0,55.0,14.0,0.0,1.75,247.979474,0.04053664,1.16,1.09
1001422,156.0,132.0,12.0,0.0,0.25,556.0805326,0.11889412,1.17,1.11
1001427,2140.0,139.0,27.75,0.0,2.75,214.4346958,0.04301774,1.0,1.08
1001429,439.0,67.0,12.5,0.0,2.75,211.7937668,0.03995509,0.95,1.05
1001430,2354.0,2127.0,107.25,1.0,13.75,2916.214311,0.80547493,1.1,1.09
1001440,638.0,244.0,8.25,0.0,1.0,187.6088509,0.04557322,0.78,1.05
1001441,406.0,59.0,10.75,0.0,3.75,23.16148786,0.00483959,1.61,1.21
1001444,1602.0,239.0,19.75,0.0,2.75,210.1961876,0.04144634,0.89,1.01
1001445,61.0,73.0,4.5,0.0,0.0,88.7320435,0.01740909,1.75,1.39
1001446,177.0,141.0,18.0,0.0,2.5,103.3945324,0.01935984,1.07,0.88
1001447,1866.0,95.0,13.75,0.0,1.75,8.89900988,0.00169867,1.28,1.08
1001448,1009.0,78.0,22.0,0.0,3.0,139.7504009,0.0297588,1.02,1.04
1001449,572.0,136.0,36.0,0.0,2.25,526.5515475,0.12928813,1.14,1.05
1001450,536.0,467.0,28.5,0.0,2.75,352.9027644,0.08827316,1.12,0.9
1001452,647.0,102.0,12.5,0.0,2.75,78.2440885,0.0147329,1.29,1.05
1001453,568.0,10.0,1.75,0.0,0.0,176.9000803,0.04796306,0.6,0.81
1001454,496.0,6.0,2.0,0.0,0.0,77.9531275,0.01940016,1.11,1.08
1001455,101.0,44.0,3.25,0.0,2.0,20.10945825,0.00364759,1.18,1.0
1001457,441.0,154.0,3.0,0.0,0.0,11.903814,0.0032692,1.32,1.25
1001458,1451.0,122.0,19.0,0.0,2.0,175.116213,0.03673778,0.94,1.03
1001459,441.0,42.0,9.25,0.0,1.0,71.3155545,0.01331882,1.06,0.97
1001460,2203.0,120.0,13.75,0.0,1.0,78.37030075,0.01305233,0.98,0.96
1001463,62.0,43.0,3.75,0.0,1.0,67.8873395,0.01808453,1.23,0.94
1001466,627.0,75.0,12.0,0.0,2.0,15.164977,0.0041298,0.95,1.0
1001469,104.0,35.0,3.5,0.0,0.0,213.2379623,0.03142259,1.07,1.01
1001471,1169.0,242.0,5.5,0.0,0.0,413.0726732,0.07344154,0.92,0.93
1001473,171.0,48.0,3.0,0.0,0.0,69.68131338,0.01400528,1.09,1.3
1001475,7.0,138.0,7.0,0.0,2.0,80.46325362,0.01580949,0.83,0.95
1001477,947.0,102.0,8.5,0.0,0.0,188.1854665,0.04380893,1.11,1.07
1001478,5119.0,3469.0,35.25,0.75,2.0,256.1390757,0.05506828,0.98,0.96
1001479,803.0,286.0,7.5,0.0,0.0,59.17055612,0.01140359,0.86,0.97
1001480,2314.0,208.0,12.25,0.0,0.0,94.15104882,0.01767574,0.94,0.99
1001481,1952.0,89.0,2.25,0.0,0.0,21.70245975,0.00192895,1.11,0.95
1001482,288.0,935.0,15.0,0.0,2.0,214.1308051,0.04480091,0.64,1.16
1001483,800.0,95.0,10.5,0.0,1.0,9.675603,0.0013597,0.95,0.99
1001484,842.0,60.0,6.0,0.0,1.0,3.0,0.0007628,1.01,1.05
1001487,90.0,35.0,3.25,0.0,1.25,51.866007,0.01015358,1.64,1.37
1001488,1023.0,30.0,5.0,0.0,0.0,50.03843025,0.00769728,0.95,0.84
1001489,595.0,224.0,29.25,0.75,2.5,434.8760816,0.09474369,1.13,0.86
1001490,3097.0,430.0,17.75,0.0,1.0,50.86414275,0.00977276,0.97,0.89
1001491,5176.0,5839.0,83.25,1.25,16.5,4586.290269,1.17964355,1.11,1.1
1001492,1104.0,104830.0,467.75,2.0,45.5,8317.440464,1.70295347,1.37,1.18
1001493,2427.0,6054.0,153.0,4.75,18.75,1331.998825,0.34789673,1.16,1.15
1001494,1924.0,32935.0,264.0,4.25,30.0,2285.377954,0.47548962,1.34,1.34
1001495,8221.0,24375.0,172.25,3.0,22.75,3219.993353,0.7378827,0.96,0.98
1001496,24.0,15904.0,38.5,0.75,9.5,2613.829479,0.58048596,1.14,1.16
